text,label
വി പി റോയ്  സിഖ്  മതം  ഉണ്ടാക്കിയത് ഹിന്ദുക്കളുടെയും മുസ്ലിങ്ങളുടെയും അടി കണ്ടിട്ട് ആണ് എല്ലാ മതവും ഓരോരുത്തർ കൺട്രോൾ ചെയ്യുന്നുണ്ട് ചിലയിടത്ത് പുത്തകം ചിലയിടത്ത് പുരോഹിതൻ ചിലയിടത്ത് ബ്രാഹ്മിൻസ് ചിലയിടത്ത് അല്ല who  ചിലയിടത്ത് യെശ നിങ്ങൾ  ഉപ്പ ചിലയിടത്ത് രായൻ അങ്ങനെ ആണ് സിസ്റ്റത്തിന്റെ പോക്ക്,Non_hope_speech
sunil i are you from tamil nadu,not-malayalam
1000000 വരിക്കാർ  ഇത് കാര്യം ഇല്ല ഡോക്ടർ  രാത്രി  വീഡിയോസ് എല്ലാം എല്ല  വരിക്കാർ  ഉം കാണും മറ്റു ചാനെൽ ഇത് അങ്ങനെ പറയാൻ പറ്റില്ല തല്കാലത്തേക്കു വിരൽ കുറച്ചു കഴ്ഞ്ഞു കുറയും പോലെ  കരിക്ക് ന്ന പിന്നെ ഉപകാരം ഉള്ള ഈ ചാനൽ  സുഹൃത്തുക്കൾ  നു പങ്കിടുക  ചെയുക,Non_hope_speech
വിവാഹങ്ങൾ  കുണ്ടന്മാർക്കുള്ളതാണ് ആണിനും പെണ്ണിനും ഉള്ളതാണ്,Non_hope_speech
ഭ്രാന്തൻ  ടൈറ്റൻ  പല ഗവേഷകരും കണ്ടെത്തിയിട്ടുള്ളതാണ് അതിനെക്കുറിച്ച് പഠിച്ചിട്ടുമുണ്ട് പിന്നെ താങ്കൾക്ക് അതിലൊന്നും വിശ്വാസമില്ലെങ്കി വിശ്വസിക്കണ്ട ചുമ്മാ മണ്ടത്തരം പറഞ്ഞ് സ്വയം തരംതാഴാതിരുന്നൂടേ,Hope_speech
സഹോദരൻ  പ്രതാപ്ഗറ്റിച്ച റീൽമേ നഴ്‌സോ ൧൦യ 256 ജിബി വരെ വികസിപ്പിക്കുക  ചെയ്യാമോ,Non_hope_speech
ഇന്ത്യക്കു വേണ്ടി എന്നെകൊണ്ട് ചെയ്യാൻപറ്റുന്നതൊക്കെ ഞാൻ ചെയ്യും,Non_hope_speech
you are great,not-malayalam
കെവിൻ എന്താണ് പറയുന്നത് ഒരു വിഷയത്തെ കുറിച്ച് അറിവില്ലാതെ സംസാരിക്കരുത് പൊട്ടന്റെ ജാഡ,Non_hope_speech
ഡാ പന്നി നിന്റെ ഫോണിൽ ഒരു ചിന്ന ആൻ,Non_hope_speech
സാർ  പിന്നീട് നമ്മള് ചോദിച്ച കാര്യങ്ങള് വിശദാംശങ്ങൾ  ആയി വീഡിയോ  ചെയ്യാനാണ് പത്തുമാണ് ഇമ്മുണോഡെഫിസിൻസി വൈറസ്  ഉ അപ്പോൾ അത് കൂടുതൽ ആളുകൾക്ക് ഉപകാരപ്പെടും ഇപ്പോ മിക്കവാറും കോറോണയെ കുറിച്ചാവും കൂടുതൽ വീഡിയോസ് ഇപ്പോൾ അത്യാവശ്യമായ കാര്യം അതാണല്ലോ,Non_hope_speech
keep loving dears,not-malayalam
അപ്പൊ ഫ്ലൈറ്റ്  ഇത് വരുമ്പോ പകരൂലേ കുട്ടികളെ കൊണ്ട് വരാനുള്ള,Non_hope_speech
ക്വാറന്റീൻ  ആണോ മുറി  ക്വാറന്റീൻ  തന്നെ പാലിക്കണം 1056 ഇത് വിളിക്കുക,Non_hope_speech
നെവാഡ  ലാസ്‌വേഗാസ് തന്നോട് സംസാരിക്കാൻ ന്തനാട കോപ്പേ സംസ്കാരം,Non_hope_speech
പ്രേക്ഷകർ  ആയിരിക്കുന്ന പെൺകുട്ടികൾ പരിഹസിച്ചു ചിരിക്കുന്നു ശരിക്കും  ക്രൂരൻ  സാഹചര്യം  നോക്കാതെ പെരുമാറുന്നു,Non_hope_speech
വെറുതെ അല്ല ഓരോ പ്രകൃതി ദുരന്തങ്ങൾ ദൈവം തരുന്നത്,Non_hope_speech
ചൈനക്ക് ഒരു ബുദ്ധിമുട്ടും ഉണ്ടാവരുതെന്ന് ആത്മാർത്ഥമായി ആഗ്രഹമുണ്ടല്ലേ ണ് ഈ ഇന്ത്യയിൽ അത്തരം ആഗ്രഹങ്ങൾ ഉള്ളത് ആർക്കായിരിക്കണം,Non_hope_speech
സാർ  വിദേശത്തു നിന്ന് വന്ന വാക്കാലുള്ള  14 ദിവസങ്ങളിൽ  ക്വാറന്റീൻ  കഴിഞ്ഞ ഒരാളുമായി ഇടപഴകുന്നതിൽ കുഴപ്പമുണ്ടോ എന്റെ വീട്ടിൽ ഒരു 5 വർഷങ്ങൾ  കുഞ്ഞുണ്ട് അതിനാൽ എന്റെ ഭർത്താവ്  പുറത്തു റൂമെടുത്തു ഖുറന്റിനെ ചെയ്യാൻ ആഗ്രഹിക്കുന്നു ദയവായി  മറുപടി,Non_hope_speech
തടി കുറച്ചാല്‍ ഇതിലും കൂടുതല്‍ സുന്ദരിയായിരിക്കും ന്നവിവാഹവര്‍ഷാശംസകള്‍,Hope_speech
കൊറിയ  യാൻ മനുഷ്യൻ,Non_hope_speech
ഇവർ 2 ആണുങ്ങളുടെ ജീവിടോം നശിപ്പിച്ചില്ലല്ലോ അത് ആദ്യം നമ്മൾ മനസിലാകാനോം,Non_hope_speech
60 ശതമാനം  ചൈനീസ്  ആണ് കളിക്കാരൻ  അജ്ഞാതം  യുദ്ധം  നിലം,Non_hope_speech
സൂര്യ ഇനി കരയരുത് ഇപ്പോഴും ചിരിച്ചു കാണുന്നതാണ് ഞങ്ങൾക്ക് ഇഷ്ടം ദൈവം നല്ലതേ വരുത്തൂ,Hope_speech
പോലീസുകാരൊക്കെ വെറും മാടമ്പി സ്വഭാവക്കാരാണ്,Non_hope_speech
എഴുനേറ്റു പോടാ മൈരേ,Non_hope_speech
നിങ്ങൾ ഈ മറുപടി  കാണുമോ എന്നറിയില്ല എന്റെ ഭർത്താവ്  ബിപി യുടെ മരുന്ന് കഴിക്കുന്നുണ്ട് നാട്ടിൽ നിന്നാണ് അത് വരുത്തുമെന്ത് എപ്പോ അത് തീർന്നുപോയി അത് കൊറച്ചു ദിവസങ്ങളിൽ  ആയി കഴിക്കുന്നില്ല ചൊവ്വാഴ്ച  ബിപി ചെക്ക്  ചെയ്തപ്പോൾ കൂടി ഇന്നലെ ഡോക്ടർ  നെ കണ്ടു എവിടുന്നു മരുന്ന്  വാങ്ങി സൊ നിർത്താൻപാട്ടില്ല രാജേഷ് സാർ  ന്റെ തന്നെ ഒരു ബിപി യുടെ വീഡിയോ  ഉണ്ടല്ലോ അതിലും എല്ലാം പറയുന്നുണ്ട്,Non_hope_speech
sindhya you are bold,not-malayalam
സിഹ്നഹ്‌ സത്യൻ ചേട്ടൻ എന്താണ് പഠിച്ചത്,Non_hope_speech
എല്ലാവരും നന്നായി മലയാളികളുടെ മാറുന്ന മുഖം ഇവിടെ കണ്ടു അവതാരകൻ അരുൺ പ്രതേകം അഭിന ദനങ്ങൾ,Hope_speech
ashwin you said it,not-malayalam
ഗസ്റ്റ് ആയി വന്നത് വെറും പൊട്ടൻ ആയി പോയി,Non_hope_speech
കുക്കു കുക്കൂസ് അയാൾ കുണ്ടന്മാരെ കുറിച്ചാണ് പറഞ്ഞത് ഗേയെ കുറിച്ചല്ല,Non_hope_speech
സഹോദരൻ  ഒരിക്കലും  മനസ്സ്  മിലിട്ടറി  ലു താനേ ചൈന  ഉൽപ്പന്നങ്ങൾ  ഉണ്ട് ഈ കേടെന്ന് ചാടാന് മണ്ടന്മാര് അറിഞ്ഞ കൊള്ളാം,Non_hope_speech
അഖിൽ ദേവ് സഹോ അന്നത്തെ കാലം അങ്ങനെ ഈയിനം പെണ്ണിന് ഒരു ആവശ്യവും ഇല്ലാത്ത കാലം ജനിച്ചത് പെണ്ണ് ആണെങ്കിൽ കുഴിച്ച മൂടുന്ന സ്ഥലം അവിടെ പെണ്ണിന് മുന്ഗണന കൊടുത്ത മഹൻ ആണ് നബി ഇന്ന് ഗൾഫ്  കണ്ടറിൽ ഒരു പെണ്ണ് ജനിച്ച അവിടെ ആഘോഷത്തെ ആണ് ഇന്നും നമ്മുടെ നാട്ടിൽ ഒരു പെൺകുട്ടി ജനിച്ച ഇന്നും പിതാവിന് സങ്കടം ആണ് എങ്ങനെ കെട്ടിക്ക് പീഡനം നടക്കോ അതൊക്കെ ആലോചിച്ച ഗൾഫ്  നാടുകയിലിൽ സഹോ പെണ്ണുങ്ങൾ വിലസുകയാണ് അത് കാണുമ്പോൾ മനസിലാകും നബിന്റെ മഹത്വം സ്ത്രീകളെ എങ്ങനെ ബഹുമാനിക്കണമ് ഗൾഫ്  നാട്ടിൽ പോയാൽ കാണാം പിന്നെ സഹോദരൻ  ഒരു മദ്ഹതെയ്ൻ നിന്ദിക്കരുത് നെ നിന്റെ മതത്തിൽ വിശ്വസിച്ചോ മറ്റുള്ളവർ ദൈവ ദൂതൻ കാണുന്ന ഒരാളെ ഇങ്ങനെ അവഹേളിക്കരുത്,Hope_speech
പ്രതാപ് ഈറ്റ ഹെലോയിൽ ആണ് നല്ല വീഡിയോസ് എനിക്ക് കിട്ടികൊണ്ട് ഇരുന്നത് ഹലോ  ബാൻഡ്  ആയി എപ്പ ഹെലോക്കു പകരം നല്ല ഒരു അപ്ലിക്കേഷൻ  പറയാമോ പങ്കിടുക  ചാറ്റ്  ഞൻ ഉപയോഗം  ചെയ്യുന്നു പക്ഷേ ഹെലോയുടെ അത്ര ഇഷ്ടപ്പെട്ടില്ല,Non_hope_speech
തല അല്ല വെട്ടേണ്ടത് ഒപ്പം  അവർ ഇങ്ങനെ ചിന്തിക്കാൻ പോലും ഫയാക്കുന്ന പോൾ  ഉള്ള ശിക്ഷ കൊടുക്കണം ഒപ്പം  എഗ്,Hope_speech
കെവിൻ  വാർത്ത  24 ന്റെ തന്നെ പരിശീലനം ആർജിക്കുന്നയാൾ  ആണോ നീ ശരാശരി  ചാവേറ്,Non_hope_speech
അനീഷ് ഉ ഉവ്വോ,Non_hope_speech
തെറ്റ് കുട്ടികളെ ദുരുപയോഗം ചെയ്യുന്നത് ഭിന്നലിംഗ  ആണ് ആ കാരണം കൊണ്ട് ഗേ ആകില്ല പക്ഷേ ലൈംഗികത  അടിമ  വരം അത് ചികിത്സ  കൊടുത്താൽ മാറും,Hope_speech
നിങ്ങൾ ഈ മറുപടി  കാണുമോ എന്നറിയില്ല എന്റെ ഭർത്താവ്  ബിപി യുടെ മരുന്ന് കഴിക്കുന്നുണ്ട് നാട്ടിൽ നിന്നാണ് അത് വരുത്തുമെന്ത് എപ്പോ അത് തീർന്നുപോയി അത് കൊറച്ചു ദിവസങ്ങളിൽ  ആയി കഴിക്കുന്നില്ല ചൊവ്വാഴ്ച  ബിപി ചെക്ക്  ചെയ്തപ്പോൾ കൂടി ഇന്നലെ ഡോക്ടർ  നെ കണ്ടു എവിടുന്നു മരുന്ന്  വാങ്ങി സൊ നിർത്താൻപാട്ടില്ല രാജേഷ് സാർ  ന്റെ തന്നെ ഒരു ബിപി യുടെ വീഡിയോ  ഉണ്ടല്ലോ അതിലും എല്ലാം പറയുന്നുണ്ട്,Non_hope_speech
